input,output,industry,tone
TYPE=social | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=ví da mini nhiều ngăn | AUDIENCE=người thích phụ kiện gọn gàng | FEATURES=da mềm ; nhiều ngăn thẻ ; kích thước nhỏ | OFFER=khắc tên theo yêu cầu | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Mở bài: Có những món không cần nói quá nhiều vẫn thấy hợp nhu cầu hằng ngày. | Điểm đáng cân nhắc: ví da mini nhiều ngăn dành cho người thích phụ kiện gọn gàng với da mềm ; nhiều ngăn thẻ ; kích thước nhỏ. | Góc cần biết: khắc tên theo yêu cầu. Hat Moc ưu tiên nói rõ lợi ích và tránh tạo cảm giác phải mua ngay. | CTA mềm: Nếu đang phân vân thì nhắn shop hỏi thêm trước khi chọn.,ecommerce,friendly
TYPE=social | INDUSTRY=ecommerce | TONE=urgent | PRODUCT=ví da mini nhiều ngăn | AUDIENCE=người thích phụ kiện gọn gàng | FEATURES=da mềm ; nhiều ngăn thẻ ; kích thước nhỏ | OFFER=khắc tên theo yêu cầu | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Mở bài: Có những món không cần nói quá nhiều vẫn thấy hợp nhu cầu hằng ngày. | Điểm đáng cân nhắc: ví da mini nhiều ngăn dành cho người thích phụ kiện gọn gàng với da mềm ; nhiều ngăn thẻ ; kích thước nhỏ. | Góc cần biết: khắc tên theo yêu cầu. Hat Moc ưu tiên nói rõ lợi ích và tránh tạo cảm giác phải mua ngay. | CTA mềm: Nếu đang phân vân thì nhắn shop hỏi thêm trước khi chọn.,ecommerce,urgent
TYPE=email | INDUSTRY=ecommerce | TONE=professional | PRODUCT=ví da mini nhiều ngăn | AUDIENCE=người thích phụ kiện gọn gàng | FEATURES=da mềm ; nhiều ngăn thẻ ; kích thước nhỏ | OFFER=khắc tên theo yêu cầu | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Subject: Gợi ý ví da mini nhiều ngăn cho nhu cầu hằng ngày | Preview text: Thông tin ngắn gọn để bạn cân nhắc trước khi mua. | Nội dung: Nếu bạn là người thích phụ kiện gọn gàng thì ví da mini nhiều ngăn là lựa chọn đáng xem nhờ da mềm ; nhiều ngăn thẻ ; kích thước nhỏ. Ưu đãi hiện có là khắc tên theo yêu cầu. | Góc cần biết: Email này không phóng đại hiệu quả và không thêm số liệu ngoài brief. | CTA mềm: Xem chi tiết rồi chọn khi thấy thật sự phù hợp.,ecommerce,professional
TYPE=cta | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=ví da mini nhiều ngăn | AUDIENCE=người thích phụ kiện gọn gàng | FEATURES=da mềm ; nhiều ngăn thẻ ; kích thước nhỏ | OFFER=khắc tên theo yêu cầu | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,CTA chính: Xem ví da mini nhiều ngăn phù hợp với bạn không | Microcopy: Có da mềm ; nhiều ngăn thẻ ; kích thước nhỏ. khắc tên theo yêu cầu. | Góc cần biết: Chọn khi đúng nhu cầu; không cần mua vội.,ecommerce,friendly
TYPE=headline | INDUSTRY=ecommerce | TONE=urgent | PRODUCT=áo khoác chống nắng UV | AUDIENCE=nữ đi làm di chuyển ban ngày | FEATURES=vải nhẹ ; che phủ tốt ; màu trung tính | OFFER=tặng túi giặt khi mua trong tuần | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Headline: áo khoác chống nắng UV cho nữ đi làm di chuyển ban ngày | Lý do chọn: vải nhẹ ; che phủ tốt ; màu trung tính. | Góc cần biết: Giọng Hat Moc nhắc thời điểm mua nhưng không gây áp lực. Không thêm cam kết ngoài brief. | CTA mềm: Nhắn shop hỏi thêm trước khi chọn AO_KHOAC_CHONG_NANG_UV.,ecommerce,urgent
TYPE=headline | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=áo khoác chống nắng UV | AUDIENCE=nữ đi làm di chuyển ban ngày | FEATURES=vải nhẹ ; che phủ tốt ; màu trung tính | OFFER=tặng túi giặt khi mua trong tuần | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Headline: áo khoác chống nắng UV cho nữ đi làm di chuyển ban ngày | Lý do chọn: vải nhẹ ; che phủ tốt ; màu trung tính. | Góc cần biết: Giọng Hat Moc nói gần gũi như đang tư vấn cho người quen. Không thêm cam kết ngoài brief. | CTA mềm: Nhắn shop hỏi thêm trước khi chọn AO_KHOAC_CHONG_NANG_UV.,ecommerce,friendly
TYPE=description | INDUSTRY=ecommerce | TONE=professional | PRODUCT=áo khoác chống nắng UV | AUDIENCE=nữ đi làm di chuyển ban ngày | FEATURES=vải nhẹ ; che phủ tốt ; màu trung tính | OFFER=tặng túi giặt khi mua trong tuần | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Phù hợp với: nữ đi làm di chuyển ban ngày muốn một lựa chọn dễ dùng và không cần đọc quá nhiều thông tin rối. | Điểm nổi bật: áo khoác chống nắng UV có vải nhẹ ; che phủ tốt ; màu trung tính. | Góc cần biết: Nội dung chỉ dùng dữ kiện trong brief. Nếu cần so sánh thêm thì nên hỏi shop trước khi mua. | CTA mềm: Lưu lại sản phẩm hoặc nhắn shop để được tư vấn đúng nhu cầu AO_KHOAC_CHONG_NANG_UV.,ecommerce,professional
TYPE=description | INDUSTRY=ecommerce | TONE=emotional | PRODUCT=áo khoác chống nắng UV | AUDIENCE=nữ đi làm di chuyển ban ngày | FEATURES=vải nhẹ ; che phủ tốt ; màu trung tính | OFFER=tặng túi giặt khi mua trong tuần | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Phù hợp với: nữ đi làm di chuyển ban ngày muốn một lựa chọn dễ dùng và không cần đọc quá nhiều thông tin rối. | Điểm nổi bật: áo khoác chống nắng UV có vải nhẹ ; che phủ tốt ; màu trung tính. | Góc cần biết: Nội dung chỉ dùng dữ kiện trong brief. Nếu cần so sánh thêm thì nên hỏi shop trước khi mua. | CTA mềm: Lưu lại sản phẩm hoặc nhắn shop để được tư vấn đúng nhu cầu AO_KHOAC_CHONG_NANG_UV.,ecommerce,emotional
TYPE=social | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=áo khoác chống nắng UV | AUDIENCE=nữ đi làm di chuyển ban ngày | FEATURES=vải nhẹ ; che phủ tốt ; màu trung tính | OFFER=tặng túi giặt khi mua trong tuần | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Mở bài: Có những món không cần nói quá nhiều vẫn thấy hợp nhu cầu hằng ngày. | Điểm đáng cân nhắc: áo khoác chống nắng UV dành cho nữ đi làm di chuyển ban ngày với vải nhẹ ; che phủ tốt ; màu trung tính. | Góc cần biết: tặng túi giặt khi mua trong tuần. Hat Moc ưu tiên nói rõ lợi ích và tránh tạo cảm giác phải mua ngay. | CTA mềm: Nếu đang phân vân thì nhắn shop hỏi thêm trước khi chọn.,ecommerce,friendly
TYPE=social | INDUSTRY=ecommerce | TONE=urgent | PRODUCT=áo khoác chống nắng UV | AUDIENCE=nữ đi làm di chuyển ban ngày | FEATURES=vải nhẹ ; che phủ tốt ; màu trung tính | OFFER=tặng túi giặt khi mua trong tuần | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Mở bài: Có những món không cần nói quá nhiều vẫn thấy hợp nhu cầu hằng ngày. | Điểm đáng cân nhắc: áo khoác chống nắng UV dành cho nữ đi làm di chuyển ban ngày với vải nhẹ ; che phủ tốt ; màu trung tính. | Góc cần biết: tặng túi giặt khi mua trong tuần. Hat Moc ưu tiên nói rõ lợi ích và tránh tạo cảm giác phải mua ngay. | CTA mềm: Nếu đang phân vân thì nhắn shop hỏi thêm trước khi chọn.,ecommerce,urgent
TYPE=email | INDUSTRY=ecommerce | TONE=professional | PRODUCT=áo khoác chống nắng UV | AUDIENCE=nữ đi làm di chuyển ban ngày | FEATURES=vải nhẹ ; che phủ tốt ; màu trung tính | OFFER=tặng túi giặt khi mua trong tuần | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Subject: Gợi ý áo khoác chống nắng UV cho nhu cầu hằng ngày | Preview text: Thông tin ngắn gọn để bạn cân nhắc trước khi mua. | Nội dung: Nếu bạn là nữ đi làm di chuyển ban ngày thì áo khoác chống nắng UV là lựa chọn đáng xem nhờ vải nhẹ ; che phủ tốt ; màu trung tính. Ưu đãi hiện có là tặng túi giặt khi mua trong tuần. | Góc cần biết: Email này không phóng đại hiệu quả và không thêm số liệu ngoài brief. | CTA mềm: Xem chi tiết rồi chọn khi thấy thật sự phù hợp.,ecommerce,professional
TYPE=cta | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=áo khoác chống nắng UV | AUDIENCE=nữ đi làm di chuyển ban ngày | FEATURES=vải nhẹ ; che phủ tốt ; màu trung tính | OFFER=tặng túi giặt khi mua trong tuần | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,CTA chính: Xem áo khoác chống nắng UV phù hợp với bạn không | Microcopy: Có vải nhẹ ; che phủ tốt ; màu trung tính. tặng túi giặt khi mua trong tuần. | Góc cần biết: Chọn khi đúng nhu cầu; không cần mua vội.,ecommerce,friendly
TYPE=headline | INDUSTRY=ecommerce | TONE=urgent | PRODUCT=bộ hộp cơm giữ nhiệt | AUDIENCE=người mang cơm đi làm | FEATURES=3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa | OFFER=tặng muỗng đũa inox | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Headline: bộ hộp cơm giữ nhiệt cho người mang cơm đi làm | Lý do chọn: 3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa. | Góc cần biết: Giọng Hat Moc nhắc thời điểm mua nhưng không gây áp lực. Không thêm cam kết ngoài brief. | CTA mềm: Nhắn shop hỏi thêm trước khi chọn BO_HOP_COM_GIU_NHIET.,ecommerce,urgent
TYPE=headline | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=bộ hộp cơm giữ nhiệt | AUDIENCE=người mang cơm đi làm | FEATURES=3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa | OFFER=tặng muỗng đũa inox | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Headline: bộ hộp cơm giữ nhiệt cho người mang cơm đi làm | Lý do chọn: 3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa. | Góc cần biết: Giọng Hat Moc nói gần gũi như đang tư vấn cho người quen. Không thêm cam kết ngoài brief. | CTA mềm: Nhắn shop hỏi thêm trước khi chọn BO_HOP_COM_GIU_NHIET.,ecommerce,friendly
TYPE=description | INDUSTRY=ecommerce | TONE=professional | PRODUCT=bộ hộp cơm giữ nhiệt | AUDIENCE=người mang cơm đi làm | FEATURES=3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa | OFFER=tặng muỗng đũa inox | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Phù hợp với: người mang cơm đi làm muốn một lựa chọn dễ dùng và không cần đọc quá nhiều thông tin rối. | Điểm nổi bật: bộ hộp cơm giữ nhiệt có 3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa. | Góc cần biết: Nội dung chỉ dùng dữ kiện trong brief. Nếu cần so sánh thêm thì nên hỏi shop trước khi mua. | CTA mềm: Lưu lại sản phẩm hoặc nhắn shop để được tư vấn đúng nhu cầu BO_HOP_COM_GIU_NHIET.,ecommerce,professional
TYPE=description | INDUSTRY=ecommerce | TONE=emotional | PRODUCT=bộ hộp cơm giữ nhiệt | AUDIENCE=người mang cơm đi làm | FEATURES=3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa | OFFER=tặng muỗng đũa inox | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Phù hợp với: người mang cơm đi làm muốn một lựa chọn dễ dùng và không cần đọc quá nhiều thông tin rối. | Điểm nổi bật: bộ hộp cơm giữ nhiệt có 3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa. | Góc cần biết: Nội dung chỉ dùng dữ kiện trong brief. Nếu cần so sánh thêm thì nên hỏi shop trước khi mua. | CTA mềm: Lưu lại sản phẩm hoặc nhắn shop để được tư vấn đúng nhu cầu BO_HOP_COM_GIU_NHIET.,ecommerce,emotional
TYPE=social | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=bộ hộp cơm giữ nhiệt | AUDIENCE=người mang cơm đi làm | FEATURES=3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa | OFFER=tặng muỗng đũa inox | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Mở bài: Có những món không cần nói quá nhiều vẫn thấy hợp nhu cầu hằng ngày. | Điểm đáng cân nhắc: bộ hộp cơm giữ nhiệt dành cho người mang cơm đi làm với 3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa. | Góc cần biết: tặng muỗng đũa inox. Hat Moc ưu tiên nói rõ lợi ích và tránh tạo cảm giác phải mua ngay. | CTA mềm: Nếu đang phân vân thì nhắn shop hỏi thêm trước khi chọn.,ecommerce,friendly
TYPE=social | INDUSTRY=ecommerce | TONE=urgent | PRODUCT=bộ hộp cơm giữ nhiệt | AUDIENCE=người mang cơm đi làm | FEATURES=3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa | OFFER=tặng muỗng đũa inox | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Mở bài: Có những món không cần nói quá nhiều vẫn thấy hợp nhu cầu hằng ngày. | Điểm đáng cân nhắc: bộ hộp cơm giữ nhiệt dành cho người mang cơm đi làm với 3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa. | Góc cần biết: tặng muỗng đũa inox. Hat Moc ưu tiên nói rõ lợi ích và tránh tạo cảm giác phải mua ngay. | CTA mềm: Nếu đang phân vân thì nhắn shop hỏi thêm trước khi chọn.,ecommerce,urgent
TYPE=email | INDUSTRY=ecommerce | TONE=professional | PRODUCT=bộ hộp cơm giữ nhiệt | AUDIENCE=người mang cơm đi làm | FEATURES=3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa | OFFER=tặng muỗng đũa inox | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Subject: Gợi ý bộ hộp cơm giữ nhiệt cho nhu cầu hằng ngày | Preview text: Thông tin ngắn gọn để bạn cân nhắc trước khi mua. | Nội dung: Nếu bạn là người mang cơm đi làm thì bộ hộp cơm giữ nhiệt là lựa chọn đáng xem nhờ 3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa. Ưu đãi hiện có là tặng muỗng đũa inox. | Góc cần biết: Email này không phóng đại hiệu quả và không thêm số liệu ngoài brief. | CTA mềm: Xem chi tiết rồi chọn khi thấy thật sự phù hợp.,ecommerce,professional
TYPE=cta | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=bộ hộp cơm giữ nhiệt | AUDIENCE=người mang cơm đi làm | FEATURES=3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa | OFFER=tặng muỗng đũa inox | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,CTA chính: Xem bộ hộp cơm giữ nhiệt phù hợp với bạn không | Microcopy: Có 3 ngăn riêng ; giữ ấm vừa đủ ; dễ rửa. tặng muỗng đũa inox. | Góc cần biết: Chọn khi đúng nhu cầu; không cần mua vội.,ecommerce,friendly
TYPE=headline | INDUSTRY=ecommerce | TONE=urgent | PRODUCT=sữa rửa mặt dịu nhẹ | AUDIENCE=da nhạy cảm mới đổi routine | FEATURES=không làm căng da ; bọt mịn ; dùng sáng tối | OFFER=tặng khăn mặt cotton | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Headline: sữa rửa mặt dịu nhẹ cho da nhạy cảm mới đổi routine | Lý do chọn: không làm căng da ; bọt mịn ; dùng sáng tối. | Góc cần biết: Giọng Hat Moc nhắc thời điểm mua nhưng không gây áp lực. Không thêm cam kết ngoài brief. | CTA mềm: Nhắn shop hỏi thêm trước khi chọn SUA_RUA_MAT_DIU_NHE.,ecommerce,urgent
TYPE=headline | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=sữa rửa mặt dịu nhẹ | AUDIENCE=da nhạy cảm mới đổi routine | FEATURES=không làm căng da ; bọt mịn ; dùng sáng tối | OFFER=tặng khăn mặt cotton | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Headline: sữa rửa mặt dịu nhẹ cho da nhạy cảm mới đổi routine | Lý do chọn: không làm căng da ; bọt mịn ; dùng sáng tối. | Góc cần biết: Giọng Hat Moc nói gần gũi như đang tư vấn cho người quen. Không thêm cam kết ngoài brief. | CTA mềm: Nhắn shop hỏi thêm trước khi chọn SUA_RUA_MAT_DIU_NHE.,ecommerce,friendly
TYPE=description | INDUSTRY=ecommerce | TONE=professional | PRODUCT=sữa rửa mặt dịu nhẹ | AUDIENCE=da nhạy cảm mới đổi routine | FEATURES=không làm căng da ; bọt mịn ; dùng sáng tối | OFFER=tặng khăn mặt cotton | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Phù hợp với: da nhạy cảm mới đổi routine muốn một lựa chọn dễ dùng và không cần đọc quá nhiều thông tin rối. | Điểm nổi bật: sữa rửa mặt dịu nhẹ có không làm căng da ; bọt mịn ; dùng sáng tối. | Góc cần biết: Nội dung chỉ dùng dữ kiện trong brief. Nếu cần so sánh thêm thì nên hỏi shop trước khi mua. | CTA mềm: Lưu lại sản phẩm hoặc nhắn shop để được tư vấn đúng nhu cầu SUA_RUA_MAT_DIU_NHE.,ecommerce,professional
TYPE=description | INDUSTRY=ecommerce | TONE=emotional | PRODUCT=sữa rửa mặt dịu nhẹ | AUDIENCE=da nhạy cảm mới đổi routine | FEATURES=không làm căng da ; bọt mịn ; dùng sáng tối | OFFER=tặng khăn mặt cotton | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Phù hợp với: da nhạy cảm mới đổi routine muốn một lựa chọn dễ dùng và không cần đọc quá nhiều thông tin rối. | Điểm nổi bật: sữa rửa mặt dịu nhẹ có không làm căng da ; bọt mịn ; dùng sáng tối. | Góc cần biết: Nội dung chỉ dùng dữ kiện trong brief. Nếu cần so sánh thêm thì nên hỏi shop trước khi mua. | CTA mềm: Lưu lại sản phẩm hoặc nhắn shop để được tư vấn đúng nhu cầu SUA_RUA_MAT_DIU_NHE.,ecommerce,emotional
TYPE=social | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=sữa rửa mặt dịu nhẹ | AUDIENCE=da nhạy cảm mới đổi routine | FEATURES=không làm căng da ; bọt mịn ; dùng sáng tối | OFFER=tặng khăn mặt cotton | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Mở bài: Có những món không cần nói quá nhiều vẫn thấy hợp nhu cầu hằng ngày. | Điểm đáng cân nhắc: sữa rửa mặt dịu nhẹ dành cho da nhạy cảm mới đổi routine với không làm căng da ; bọt mịn ; dùng sáng tối. | Góc cần biết: tặng khăn mặt cotton. Hat Moc ưu tiên nói rõ lợi ích và tránh tạo cảm giác phải mua ngay. | CTA mềm: Nếu đang phân vân thì nhắn shop hỏi thêm trước khi chọn.,ecommerce,friendly
TYPE=social | INDUSTRY=ecommerce | TONE=urgent | PRODUCT=sữa rửa mặt dịu nhẹ | AUDIENCE=da nhạy cảm mới đổi routine | FEATURES=không làm căng da ; bọt mịn ; dùng sáng tối | OFFER=tặng khăn mặt cotton | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Mở bài: Có những món không cần nói quá nhiều vẫn thấy hợp nhu cầu hằng ngày. | Điểm đáng cân nhắc: sữa rửa mặt dịu nhẹ dành cho da nhạy cảm mới đổi routine với không làm căng da ; bọt mịn ; dùng sáng tối. | Góc cần biết: tặng khăn mặt cotton. Hat Moc ưu tiên nói rõ lợi ích và tránh tạo cảm giác phải mua ngay. | CTA mềm: Nếu đang phân vân thì nhắn shop hỏi thêm trước khi chọn.,ecommerce,urgent
TYPE=email | INDUSTRY=ecommerce | TONE=professional | PRODUCT=sữa rửa mặt dịu nhẹ | AUDIENCE=da nhạy cảm mới đổi routine | FEATURES=không làm căng da ; bọt mịn ; dùng sáng tối | OFFER=tặng khăn mặt cotton | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Subject: Gợi ý sữa rửa mặt dịu nhẹ cho nhu cầu hằng ngày | Preview text: Thông tin ngắn gọn để bạn cân nhắc trước khi mua. | Nội dung: Nếu bạn là da nhạy cảm mới đổi routine thì sữa rửa mặt dịu nhẹ là lựa chọn đáng xem nhờ không làm căng da ; bọt mịn ; dùng sáng tối. Ưu đãi hiện có là tặng khăn mặt cotton. | Góc cần biết: Email này không phóng đại hiệu quả và không thêm số liệu ngoài brief. | CTA mềm: Xem chi tiết rồi chọn khi thấy thật sự phù hợp.,ecommerce,professional
TYPE=cta | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=sữa rửa mặt dịu nhẹ | AUDIENCE=da nhạy cảm mới đổi routine | FEATURES=không làm căng da ; bọt mịn ; dùng sáng tối | OFFER=tặng khăn mặt cotton | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,CTA chính: Xem sữa rửa mặt dịu nhẹ phù hợp với bạn không | Microcopy: Có không làm căng da ; bọt mịn ; dùng sáng tối. tặng khăn mặt cotton. | Góc cần biết: Chọn khi đúng nhu cầu; không cần mua vội.,ecommerce,friendly
TYPE=headline | INDUSTRY=ecommerce | TONE=urgent | PRODUCT=kệ sách lắp ghép | AUDIENCE=người ở căn hộ nhỏ | FEATURES=dễ lắp ; tận dụng góc trống ; màu trung tính | OFFER=hỗ trợ video hướng dẫn lắp đặt | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Headline: kệ sách lắp ghép cho người ở căn hộ nhỏ | Lý do chọn: dễ lắp ; tận dụng góc trống ; màu trung tính. | Góc cần biết: Giọng Hat Moc nhắc thời điểm mua nhưng không gây áp lực. Không thêm cam kết ngoài brief. | CTA mềm: Nhắn shop hỏi thêm trước khi chọn KE_SACH_LAP_GHEP.,ecommerce,urgent
TYPE=headline | INDUSTRY=ecommerce | TONE=friendly | PRODUCT=kệ sách lắp ghép | AUDIENCE=người ở căn hộ nhỏ | FEATURES=dễ lắp ; tận dụng góc trống ; màu trung tính | OFFER=hỗ trợ video hướng dẫn lắp đặt | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Headline: kệ sách lắp ghép cho người ở căn hộ nhỏ | Lý do chọn: dễ lắp ; tận dụng góc trống ; màu trung tính. | Góc cần biết: Giọng Hat Moc nói gần gũi như đang tư vấn cho người quen. Không thêm cam kết ngoài brief. | CTA mềm: Nhắn shop hỏi thêm trước khi chọn KE_SACH_LAP_GHEP.,ecommerce,friendly
TYPE=description | INDUSTRY=ecommerce | TONE=professional | PRODUCT=kệ sách lắp ghép | AUDIENCE=người ở căn hộ nhỏ | FEATURES=dễ lắp ; tận dụng góc trống ; màu trung tính | OFFER=hỗ trợ video hướng dẫn lắp đặt | BRAND_VOICE=Hat Moc | STYLE=am ap nhung tiet che | RULES=khong noi qua khong bia so lieu khong dung giong giat title | STRUCTURE=luon co Goc can biet va CTA mem khi phu hop,Phù hợp với: người ở căn hộ nhỏ muốn một lựa chọn dễ dùng và không cần đọc quá nhiều thông tin rối. | Điểm nổi bật: kệ sách lắp ghép có dễ lắp ; tận dụng góc trống ; màu trung tính. | Góc cần biết: Nội dung chỉ dùng dữ kiện trong brief. Nếu cần so sánh thêm thì nên hỏi shop trước khi mua. | CTA mềm: Lưu lại sản phẩm hoặc nhắn shop để được tư vấn đúng nhu cầu KE_SACH_LAP_GHEP.,ecommerce,professional
